unique_id,ds,y,unit_price
PAIN AUX RAISINS,2021-06-02,7.0,1.4
PAIN AUX RAISINS,2021-06-03,8.399999999999999,1.4
PAIN AUX RAISINS,2021-06-04,7.0,1.4
PAIN AUX RAISINS,2021-06-05,7.0,1.4
PAIN AUX RAISINS,2021-06-06,12.6,1.4
PAIN AUX RAISINS,2021-06-07,8.399999999999999,1.4
PAIN AUX RAISINS,2021-06-08,8.399999999999999,1.4
PAIN AUX RAISINS,2021-06-09,7.0,1.4
PAIN AUX RAISINS,2021-06-10,1.4,1.4
PAIN AUX RAISINS,2021-06-11,5.6,1.4
PAIN AUX RAISINS,2021-06-12,14.0,1.4
PAIN AUX RAISINS,2021-06-13,11.2,1.4
PAIN AUX RAISINS,2021-06-14,7.0,1.4
PAIN AUX RAISINS,2021-06-15,7.0,1.4
PAIN AUX RAISINS,2021-06-16,5.6,1.4
PAIN AUX RAISINS,2021-06-17,4.199999999999999,1.4
PAIN AUX RAISINS,2021-06-18,7.0,1.4
PAIN AUX RAISINS,2021-06-19,8.399999999999999,1.4
PAIN AUX RAISINS,2021-06-20,8.399999999999999,1.4
PAIN AUX RAISINS,2021-06-21,7.0,1.4
PAIN AUX RAISINS,2021-06-22,7.0,1.4
PAIN AUX RAISINS,2021-06-23,7.0,1.4
PAIN AUX RAISINS,2021-06-24,8.399999999999999,1.4
PAIN AUX RAISINS,2021-06-25,11.2,1.4
PAIN AUX RAISINS,2021-06-26,11.2,1.4
PAIN AUX RAISINS,2021-06-27,14.0,1.4
PAIN AUX RAISINS,2021-06-28,0.0,1.4
PAIN AUX RAISINS,2021-06-29,7.0,1.4
PAIN AUX RAISINS,2021-06-30,5.6,1.4
PAIN AUX RAISINS,2021-07-01,8.399999999999999,1.4
PAIN AUX RAISINS,2021-07-02,8.399999999999999,1.4
PAIN AUX RAISINS,2021-07-03,8.399999999999999,1.4
PAIN AUX RAISINS,2021-07-04,8.399999999999999,1.4
PAIN AUX RAISINS,2021-07-05,8.399999999999999,1.4
PAIN AUX RAISINS,2021-07-06,5.6,1.4
PAIN AUX RAISINS,2021-07-07,8.399999999999999,1.4
PAIN AUX RAISINS,2021-07-08,12.6,1.4
PAIN AUX RAISINS,2021-07-09,15.399999999999999,1.4
PAIN AUX RAISINS,2021-07-10,9.799999999999999,1.4
PAIN AUX RAISINS,2021-07-11,16.799999999999997,1.4
PAIN AUX RAISINS,2021-07-12,14.0,1.4
PAIN AUX RAISINS,2021-07-13,8.399999999999999,1.4
PAIN AUX RAISINS,2021-07-14,9.799999999999999,1.4
PAIN AUX RAISINS,2021-07-15,15.399999999999999,1.4
PAIN AUX RAISINS,2021-07-16,9.799999999999999,1.4
PAIN AUX RAISINS,2021-07-17,11.2,1.4
PAIN AUX RAISINS,2021-07-18,11.2,1.4
PAIN AUX RAISINS,2021-07-19,4.199999999999999,1.4
PAIN AUX RAISINS,2021-07-20,4.199999999999999,1.4
PAIN AUX RAISINS,2021-07-21,8.399999999999999,1.4
PAIN AUX RAISINS,2021-07-22,11.2,1.4
PAIN AUX RAISINS,2021-07-23,8.399999999999999,1.4
PAIN AUX RAISINS,2021-07-24,11.2,1.4
PAIN AUX RAISINS,2021-07-25,5.6,1.4
PAIN AUX RAISINS,2021-07-26,4.199999999999999,1.4
PAIN AUX RAISINS,2021-07-27,9.799999999999999,1.4
PAIN AUX RAISINS,2021-07-28,8.399999999999999,1.4
PAIN AUX RAISINS,2021-07-29,8.399999999999999,1.4
PAIN AUX RAISINS,2021-07-30,11.2,1.4
PAIN AUX RAISINS,2021-07-31,2.8,1.4
PAIN AUX RAISINS,2021-08-01,8.399999999999999,1.4
PAIN AUX RAISINS,2021-08-02,8.399999999999999,1.4
PAIN AUX RAISINS,2021-08-03,11.2,1.4
PAIN AUX RAISINS,2021-08-04,9.799999999999999,1.4
PAIN AUX RAISINS,2021-08-05,8.399999999999999,1.4
PAIN AUX RAISINS,2021-08-06,4.199999999999999,1.4
PAIN AUX RAISINS,2021-08-07,11.2,1.4
PAIN AUX RAISINS,2021-08-08,9.799999999999999,1.4
PAIN AUX RAISINS,2021-08-09,7.0,1.4
PAIN AUX RAISINS,2021-08-10,9.799999999999999,1.4
PAIN AUX RAISINS,2021-08-11,7.0,1.4
PAIN AUX RAISINS,2021-08-12,8.399999999999999,1.4
PAIN AUX RAISINS,2021-08-13,9.799999999999999,1.4
PAIN AUX RAISINS,2021-08-14,13.999999999999998,1.4
PAIN AUX RAISINS,2021-08-15,14.0,1.4
PAIN AUX RAISINS,2021-08-16,9.799999999999999,1.4
PAIN AUX RAISINS,2021-08-17,9.799999999999999,1.4
PAIN AUX RAISINS,2021-08-18,8.399999999999999,1.4
PAIN AUX RAISINS,2021-08-19,14.0,1.4
PAIN AUX RAISINS,2021-08-20,12.6,1.4
PAIN AUX RAISINS,2021-08-21,16.799999999999997,1.4
PAIN AUX RAISINS,2021-08-22,11.2,1.4
PAIN AUX RAISINS,2021-08-23,7.0,1.4
PAIN AUX RAISINS,2021-08-24,12.6,1.4
PAIN AUX RAISINS,2021-08-25,11.2,1.4
PAIN AUX RAISINS,2021-08-26,9.799999999999999,1.4
PAIN AUX RAISINS,2021-08-27,11.2,1.4
PAIN AUX RAISINS,2021-08-28,15.399999999999999,1.4
PAIN AUX RAISINS,2021-08-29,12.599999999999998,1.4
PAIN AUX RAISINS,2021-08-30,7.0,1.4
PAIN AUX RAISINS,2021-08-31,8.399999999999999,1.4
PAIN AUX RAISINS,2021-09-01,9.799999999999999,1.4
PAIN AUX RAISINS,2021-09-02,8.399999999999999,1.4
PAIN AUX RAISINS,2021-09-03,8.399999999999999,1.4
PAIN AUX RAISINS,2021-09-04,5.6,1.4
PAIN AUX RAISINS,2021-09-05,4.199999999999999,1.4
PAIN AUX RAISINS,2021-09-06,9.799999999999999,1.4
PAIN AUX RAISINS,2021-09-07,4.199999999999999,1.4
PAIN AUX RAISINS,2021-09-08,4.199999999999999,1.4
PAIN AUX RAISINS,2021-09-09,4.199999999999999,1.4
PAIN AUX RAISINS,2021-09-10,7.0,1.4
PAIN AUX RAISINS,2021-09-11,2.8,1.4
PAIN AUX RAISINS,2021-09-12,8.399999999999999,1.4
PAIN AUX RAISINS,2021-09-13,7.0,1.4
PAIN AUX RAISINS,2021-09-14,7.0,1.4
PAIN AUX RAISINS,2021-09-15,8.399999999999999,1.4
PAIN AUX RAISINS,2021-09-16,2.8,1.4
PAIN AUX RAISINS,2021-09-17,8.399999999999999,1.4
PAIN AUX RAISINS,2021-09-18,4.199999999999999,1.4
PAIN AUX RAISINS,2021-09-19,5.6,1.4
PAIN AUX RAISINS,2021-09-20,5.6,1.4
PAIN AUX RAISINS,2021-09-21,4.199999999999999,1.4
PAIN AUX RAISINS,2021-09-22,0.0,1.4
PAIN AUX RAISINS,2021-09-23,4.199999999999999,1.4
PAIN AUX RAISINS,2021-09-24,4.199999999999999,1.4
PAIN AUX RAISINS,2021-09-25,8.399999999999999,1.4
PAIN AUX RAISINS,2021-09-26,4.199999999999999,1.4
PAIN AUX RAISINS,2021-09-27,1.4,1.4
PAIN AUX RAISINS,2021-09-28,7.0,1.4
PAIN AUX RAISINS,2021-09-29,8.399999999999999,1.4
PAIN AUX RAISINS,2021-09-30,7.0,1.4
PAIN AUX RAISINS,2021-10-01,5.6,1.4
PAIN AUX RAISINS,2021-10-02,4.199999999999999,1.4
PAIN AUX RAISINS,2021-10-03,8.399999999999999,1.4
PAIN AUX RAISINS,2021-10-04,4.199999999999999,1.4
PAIN AUX RAISINS,2021-10-05,5.6,1.4
PAIN AUX RAISINS,2021-10-06,2.8,1.4
PAIN AUX RAISINS,2021-10-07,5.6,1.4
PAIN AUX RAISINS,2021-10-08,5.6,1.4
PAIN AUX RAISINS,2021-10-09,8.399999999999999,1.4
PAIN AUX RAISINS,2021-10-10,8.399999999999999,1.4
PAIN AUX RAISINS,2021-10-11,4.199999999999999,1.4
PAIN AUX RAISINS,2021-10-12,4.199999999999999,1.4
PAIN AUX RAISINS,2021-10-13,8.399999999999999,1.4
PAIN AUX RAISINS,2021-10-14,5.6,1.4
PAIN AUX RAISINS,2021-10-15,7.0,1.4
PAIN AUX RAISINS,2021-10-16,2.8,1.4
PAIN AUX RAISINS,2021-10-17,8.399999999999999,1.4
PAIN AUX RAISINS,2021-10-18,7.0,1.4
PAIN AUX RAISINS,2021-10-19,7.0,1.4
PAIN AUX RAISINS,2021-10-20,5.6,1.4
PAIN AUX RAISINS,2021-10-21,2.8,1.4
PAIN AUX RAISINS,2021-10-22,5.6,1.4
PAIN AUX RAISINS,2021-10-23,11.2,1.4
PAIN AUX RAISINS,2021-10-24,8.399999999999999,1.4
PAIN AUX RAISINS,2021-10-25,8.399999999999999,1.4
PAIN AUX RAISINS,2021-10-26,7.0,1.4
PAIN AUX RAISINS,2021-10-27,6.999999999999999,1.4
PAIN AUX RAISINS,2021-10-28,5.6,1.4
PAIN AUX RAISINS,2021-10-29,4.199999999999999,1.4
PAIN AUX RAISINS,2021-10-30,11.2,1.4
PAIN AUX RAISINS,2021-10-31,11.2,1.4
PAIN AUX RAISINS,2021-11-01,12.6,1.4
PAIN AUX RAISINS,2021-11-02,7.0,1.4
PAIN AUX RAISINS,2021-11-03,1.4,1.4
PAIN AUX RAISINS,2021-11-04,4.199999999999999,1.4
PAIN AUX RAISINS,2021-11-05,8.399999999999999,1.4
PAIN AUX RAISINS,2021-11-06,4.199999999999999,1.4
PAIN AUX RAISINS,2021-11-07,2.8,1.4
PAIN AUX RAISINS,2021-11-08,1.4,1.4
PAIN AUX RAISINS,2021-11-09,4.199999999999999,1.4
PAIN AUX RAISINS,2021-11-10,1.4,1.4
PAIN AUX RAISINS,2021-11-11,7.0,1.4
PAIN AUX RAISINS,2021-11-12,8.4,1.4
PAIN AUX RAISINS,2021-11-13,2.8,1.4
PAIN AUX RAISINS,2021-11-14,2.8,1.4
PAIN AUX RAISINS,2021-11-15,1.4,1.4
PAIN AUX RAISINS,2021-11-16,4.199999999999999,1.4
PAIN AUX RAISINS,2021-11-17,0.0,1.4
PAIN AUX RAISINS,2021-11-18,4.199999999999999,1.4
PAIN AUX RAISINS,2021-11-19,4.199999999999999,1.4
PAIN AUX RAISINS,2021-11-20,0.0,1.4
PAIN AUX RAISINS,2021-11-21,4.199999999999999,1.4
PAIN AUX RAISINS,2021-11-22,4.199999999999999,1.4
PAIN AUX RAISINS,2021-11-23,0.0,1.4
PAIN AUX RAISINS,2021-11-24,0.0,1.4
PAIN AUX RAISINS,2021-11-25,5.6,1.4
PAIN AUX RAISINS,2021-11-26,1.4,1.4
PAIN AUX RAISINS,2021-11-27,8.399999999999999,1.4
PAIN AUX RAISINS,2021-11-28,8.4,1.4
PAIN AUX RAISINS,2021-11-29,2.8,1.4
PAIN AUX RAISINS,2021-11-30,5.6,1.4
PAIN AUX RAISINS,2021-12-01,0.0,1.4
PAIN AUX RAISINS,2021-12-02,2.8,1.4
PAIN AUX RAISINS,2021-12-03,4.199999999999999,1.4
PAIN AUX RAISINS,2021-12-04,7.0,1.4
PAIN AUX RAISINS,2021-12-05,1.4,1.4
PAIN AUX RAISINS,2021-12-06,0.0,1.4
PAIN AUX RAISINS,2021-12-07,0.0,1.4
PAIN AUX RAISINS,2021-12-08,0.0,1.4
PAIN AUX RAISINS,2021-12-09,1.4,1.4
PAIN AUX RAISINS,2021-12-10,5.6,1.4
PAIN AUX RAISINS,2021-12-11,5.6,1.4
PAIN AUX RAISINS,2021-12-12,4.199999999999999,1.4
PAIN AUX RAISINS,2021-12-13,5.6,1.4
PAIN AUX RAISINS,2021-12-14,2.8,1.4
PAIN AUX RAISINS,2021-12-15,0.0,1.4
PAIN AUX RAISINS,2021-12-16,4.199999999999999,1.4
PAIN AUX RAISINS,2021-12-17,5.6,1.4
PAIN AUX RAISINS,2021-12-18,2.8,1.4
PAIN AUX RAISINS,2021-12-19,7.0,1.4
PAIN AUX RAISINS,2021-12-20,7.0,1.4
PAIN AUX RAISINS,2021-12-21,7.0,1.4
PAIN AUX RAISINS,2021-12-22,4.199999999999999,1.4
PAIN AUX RAISINS,2021-12-23,5.6,1.4
PAIN AUX RAISINS,2021-12-24,5.6,1.4
PAIN AUX RAISINS,2021-12-25,7.0,1.4
PAIN AUX RAISINS,2021-12-26,4.199999999999999,1.4
PAIN AUX RAISINS,2021-12-27,7.0,1.4
PAIN AUX RAISINS,2021-12-28,8.399999999999999,1.4
PAIN AUX RAISINS,2021-12-29,7.0,1.4
PAIN AUX RAISINS,2021-12-30,8.399999999999999,1.4
PAIN AUX RAISINS,2021-12-31,4.199999999999999,1.4
PAIN AUX RAISINS,2022-01-01,0.0,1.4
PAIN AUX RAISINS,2022-01-02,8.399999999999999,1.4
PAIN AUX RAISINS,2022-01-03,4.199999999999999,1.4
PAIN AUX RAISINS,2022-01-04,0.0,1.4
PAIN AUX RAISINS,2022-01-05,0.0,1.4
PAIN AUX RAISINS,2022-01-06,5.6,1.4
PAIN AUX RAISINS,2022-01-07,4.199999999999999,1.4
PAIN AUX RAISINS,2022-01-08,5.6,1.4
PAIN AUX RAISINS,2022-01-09,2.8,1.4
PAIN AUX RAISINS,2022-01-10,1.4,1.4
PAIN AUX RAISINS,2022-01-11,1.4,1.4
PAIN AUX RAISINS,2022-01-12,0.0,1.4
PAIN AUX RAISINS,2022-01-13,5.6,1.4
PAIN AUX RAISINS,2022-01-14,5.6,1.4
PAIN AUX RAISINS,2022-01-15,4.199999999999999,1.4
PAIN AUX RAISINS,2022-01-16,2.8,1.4
PAIN AUX RAISINS,2022-01-17,4.199999999999999,1.4
PAIN AUX RAISINS,2022-01-18,1.4,1.4
PAIN AUX RAISINS,2022-01-19,0.0,1.4
PAIN AUX RAISINS,2022-01-20,4.199999999999999,1.4
PAIN AUX RAISINS,2022-01-21,4.199999999999999,1.4
PAIN AUX RAISINS,2022-01-22,1.4,1.4
PAIN AUX RAISINS,2022-01-23,0.0,1.4
PAIN AUX RAISINS,2022-01-24,1.4,1.4
PAIN AUX RAISINS,2022-01-25,0.0,1.4
PAIN AUX RAISINS,2022-01-26,0.0,1.4
PAIN AUX RAISINS,2022-01-27,2.8,1.4
PAIN AUX RAISINS,2022-01-28,4.199999999999999,1.4
PAIN AUX RAISINS,2022-01-29,5.6,1.4
PAIN AUX RAISINS,2022-01-30,1.4,1.4
PAIN AUX RAISINS,2022-01-31,4.199999999999999,1.4
PAIN AUX RAISINS,2022-02-01,2.8,1.4
PAIN AUX RAISINS,2022-02-02,0.0,1.4
PAIN AUX RAISINS,2022-02-03,5.6,1.4
PAIN AUX RAISINS,2022-02-04,1.4,1.4
PAIN AUX RAISINS,2022-02-05,4.199999999999999,1.4
PAIN AUX RAISINS,2022-02-06,5.6,1.4
PAIN AUX RAISINS,2022-02-07,1.5,1.5
PAIN AUX RAISINS,2022-02-08,6.0,1.5
PAIN AUX RAISINS,2022-02-09,0.0,1.5
PAIN AUX RAISINS,2022-02-10,0.0,1.5
PAIN AUX RAISINS,2022-02-11,6.0,1.5
PAIN AUX RAISINS,2022-02-12,1.5,1.5
PAIN AUX RAISINS,2022-02-13,6.0,1.5
PAIN AUX RAISINS,2022-02-14,4.5,1.5
PAIN AUX RAISINS,2022-02-15,6.0,1.5
PAIN AUX RAISINS,2022-02-16,0.0,1.5
PAIN AUX RAISINS,2022-02-17,4.5,1.5
PAIN AUX RAISINS,2022-02-18,1.5,1.5
PAIN AUX RAISINS,2022-02-19,6.0,1.5
PAIN AUX RAISINS,2022-02-20,6.0,1.5
PAIN AUX RAISINS,2022-02-21,3.0,1.5
PAIN AUX RAISINS,2022-02-22,1.5,1.5
PAIN AUX RAISINS,2022-02-23,0.0,1.5
PAIN AUX RAISINS,2022-02-24,6.0,1.5
PAIN AUX RAISINS,2022-02-25,6.0,1.5
PAIN AUX RAISINS,2022-02-26,7.5,1.5
PAIN AUX RAISINS,2022-02-27,6.0,1.5
PAIN AUX RAISINS,2022-02-28,4.5,1.5
PAIN AUX RAISINS,2022-03-01,1.5,1.5
PAIN AUX RAISINS,2022-03-02,7.5,1.5
PAIN AUX RAISINS,2022-03-03,0.0,1.5
PAIN AUX RAISINS,2022-03-04,0.0,1.5
PAIN AUX RAISINS,2022-03-05,6.0,1.5
PAIN AUX RAISINS,2022-03-06,7.5,1.5
PAIN AUX RAISINS,2022-03-07,6.0,1.5
PAIN AUX RAISINS,2022-03-08,4.5,1.5
PAIN AUX RAISINS,2022-03-09,3.0,1.5
PAIN AUX RAISINS,2022-03-10,4.5,1.5
PAIN AUX RAISINS,2022-03-11,3.0,1.5
PAIN AUX RAISINS,2022-03-12,3.0,1.5
PAIN AUX RAISINS,2022-03-13,9.0,1.5
PAIN AUX RAISINS,2022-03-14,6.0,1.5
PAIN AUX RAISINS,2022-03-15,6.0,1.5
PAIN AUX RAISINS,2022-03-16,3.0,1.5
PAIN AUX RAISINS,2022-03-17,0.0,1.5
PAIN AUX RAISINS,2022-03-18,4.5,1.5
PAIN AUX RAISINS,2022-03-19,6.0,1.5
PAIN AUX RAISINS,2022-03-20,9.0,1.5
PAIN AUX RAISINS,2022-03-21,4.5,1.5
PAIN AUX RAISINS,2022-03-22,3.0,1.5
PAIN AUX RAISINS,2022-03-23,0.0,1.5
PAIN AUX RAISINS,2022-03-24,1.5,1.5
PAIN AUX RAISINS,2022-03-25,4.5,1.5
PAIN AUX RAISINS,2022-03-26,9.0,1.5
PAIN AUX RAISINS,2022-03-27,6.0,1.5
PAIN AUX RAISINS,2022-03-28,1.5,1.5
PAIN AUX RAISINS,2022-03-29,1.5,1.5
PAIN AUX RAISINS,2022-03-30,3.0,1.5
PAIN AUX RAISINS,2022-03-31,6.0,1.5
PAIN AUX RAISINS,2022-04-01,6.0,1.5
PAIN AUX RAISINS,2022-04-02,6.0,1.5
PAIN AUX RAISINS,2022-04-03,10.5,1.5
PAIN AUX RAISINS,2022-04-04,1.5,1.5
PAIN AUX RAISINS,2022-04-05,6.0,1.5
PAIN AUX RAISINS,2022-04-06,3.0,1.5
PAIN AUX RAISINS,2022-04-07,0.0,1.5
PAIN AUX RAISINS,2022-04-08,3.0,1.5
PAIN AUX RAISINS,2022-04-09,9.0,1.5
PAIN AUX RAISINS,2022-04-10,3.0,1.5
PAIN AUX RAISINS,2022-04-11,6.0,1.5
PAIN AUX RAISINS,2022-04-12,3.0,1.5
PAIN AUX RAISINS,2022-04-13,6.0,1.5
PAIN AUX RAISINS,2022-04-14,4.5,1.5
PAIN AUX RAISINS,2022-04-15,7.5,1.5
PAIN AUX RAISINS,2022-04-16,7.5,1.5
PAIN AUX RAISINS,2022-04-17,13.5,1.5
PAIN AUX RAISINS,2022-04-18,10.5,1.5
PAIN AUX RAISINS,2022-04-19,6.0,1.5
PAIN AUX RAISINS,2022-04-20,0.0,1.5
PAIN AUX RAISINS,2022-04-21,6.0,1.5
PAIN AUX RAISINS,2022-04-22,7.5,1.5
PAIN AUX RAISINS,2022-04-23,9.0,1.5
PAIN AUX RAISINS,2022-04-24,9.0,1.5
PAIN AUX RAISINS,2022-04-25,4.5,1.5
PAIN AUX RAISINS,2022-04-26,1.5,1.5
PAIN AUX RAISINS,2022-04-27,1.5,1.5
PAIN AUX RAISINS,2022-04-28,7.5,1.5
PAIN AUX RAISINS,2022-04-29,7.5,1.5
PAIN AUX RAISINS,2022-04-30,6.0,1.5
PAIN AUX RAISINS,2022-05-01,9.0,1.5
PAIN AUX RAISINS,2022-05-02,7.5,1.5
PAIN AUX RAISINS,2022-05-03,4.5,1.5
PAIN AUX RAISINS,2022-05-04,0.0,1.5
PAIN AUX RAISINS,2022-05-05,7.5,1.5
PAIN AUX RAISINS,2022-05-06,6.0,1.5
PAIN AUX RAISINS,2022-05-07,9.0,1.5
PAIN AUX RAISINS,2022-05-08,7.5,1.5
PAIN AUX RAISINS,2022-05-09,6.0,1.5
PAIN AUX RAISINS,2022-05-10,4.5,1.5
PAIN AUX RAISINS,2022-05-11,6.0,1.5
PAIN AUX RAISINS,2022-05-12,7.5,1.5
PAIN AUX RAISINS,2022-05-13,4.5,1.5
PAIN AUX RAISINS,2022-05-14,6.0,1.5
PAIN AUX RAISINS,2022-05-15,7.5,1.5
PAIN AUX RAISINS,2022-05-16,3.0,1.5
PAIN AUX RAISINS,2022-05-17,4.5,1.5
PAIN AUX RAISINS,2022-05-18,3.0,1.5
PAIN AUX RAISINS,2022-05-19,3.0,1.5
PAIN AUX RAISINS,2022-05-20,7.5,1.5
PAIN AUX RAISINS,2022-05-21,3.0,1.5
PAIN AUX RAISINS,2022-05-22,7.5,1.5
PAIN AUX RAISINS,2022-05-23,3.0,1.5
PAIN AUX RAISINS,2022-05-24,6.0,1.5
PAIN AUX RAISINS,2022-05-25,4.5,1.5
PAIN AUX RAISINS,2022-05-26,7.5,1.5
PAIN AUX RAISINS,2022-05-27,13.5,1.5
PAIN AUX RAISINS,2022-05-28,10.5,1.5
PAIN AUX RAISINS,2022-05-29,9.0,1.5
PAIN AUX RAISINS,2022-05-30,4.5,1.5
PAIN AUX RAISINS,2022-05-31,7.5,1.5
PAIN AUX RAISINS,2022-06-01,3.0,1.5
PAIN AUX RAISINS,2022-06-02,3.0,1.5
PAIN AUX RAISINS,2022-06-03,7.5,1.5
PAIN AUX RAISINS,2022-06-04,9.0,1.5
PAIN AUX RAISINS,2022-06-05,10.5,1.5
PAIN AUX RAISINS,2022-06-06,7.5,1.5
PAIN AUX RAISINS,2022-06-07,7.5,1.5
PAIN AUX RAISINS,2022-06-08,1.5,1.5
PAIN AUX RAISINS,2022-06-09,4.5,1.5
PAIN AUX RAISINS,2022-06-10,1.5,1.5
PAIN AUX RAISINS,2022-06-11,4.5,1.5
PAIN AUX RAISINS,2022-06-12,9.0,1.5
PAIN AUX RAISINS,2022-06-13,6.0,1.5
PAIN AUX RAISINS,2022-06-14,6.0,1.5
PAIN AUX RAISINS,2022-06-15,9.0,1.5
PAIN AUX RAISINS,2022-06-16,4.5,1.5
PAIN AUX RAISINS,2022-06-17,3.0,1.5
PAIN AUX RAISINS,2022-06-18,7.5,1.5
PAIN AUX RAISINS,2022-06-19,13.5,1.5
PAIN AUX RAISINS,2022-06-20,7.5,1.5
PAIN AUX RAISINS,2022-06-21,4.5,1.5
PAIN AUX RAISINS,2022-06-22,6.0,1.5
PAIN AUX RAISINS,2022-06-23,1.5,1.5
PAIN AUX RAISINS,2022-06-24,3.0,1.5
PAIN AUX RAISINS,2022-06-25,7.5,1.5
PAIN AUX RAISINS,2022-06-26,9.0,1.5
PAIN AUX RAISINS,2022-06-27,6.0,1.5
PAIN AUX RAISINS,2022-06-28,6.0,1.5
PAIN AUX RAISINS,2022-06-29,1.6,1.6
PAIN AUX RAISINS,2022-06-30,4.800000000000001,1.6
PAIN AUX RAISINS,2022-07-01,8.0,1.6
PAIN AUX RAISINS,2022-07-02,4.800000000000001,1.6
PAIN AUX RAISINS,2022-07-03,9.600000000000001,1.6
PAIN AUX RAISINS,2022-07-04,6.4,1.6
PAIN AUX RAISINS,2022-07-05,11.200000000000001,1.6
PAIN AUX RAISINS,2022-07-06,9.600000000000001,1.6
PAIN AUX RAISINS,2022-07-07,4.800000000000001,1.6
PAIN AUX RAISINS,2022-07-08,6.4,1.6
PAIN AUX RAISINS,2022-07-09,6.4,1.6
PAIN AUX RAISINS,2022-07-10,14.4,1.6
PAIN AUX RAISINS,2022-07-11,6.4,1.6
PAIN AUX RAISINS,2022-07-12,11.200000000000001,1.6
PAIN AUX RAISINS,2022-07-13,8.0,1.6
PAIN AUX RAISINS,2022-07-14,6.4,1.6
PAIN AUX RAISINS,2022-07-15,9.600000000000001,1.6
PAIN AUX RAISINS,2022-07-16,14.4,1.6
PAIN AUX RAISINS,2022-07-17,24.0,1.6
PAIN AUX RAISINS,2022-07-18,4.800000000000001,1.6
PAIN AUX RAISINS,2022-07-19,8.0,1.6
PAIN AUX RAISINS,2022-07-20,1.6,1.6
PAIN AUX RAISINS,2022-07-21,11.200000000000001,1.6
PAIN AUX RAISINS,2022-07-22,11.2,1.6
PAIN AUX RAISINS,2022-07-23,11.200000000000001,1.6
PAIN AUX RAISINS,2022-07-24,14.4,1.6
PAIN AUX RAISINS,2022-07-25,14.4,1.6
PAIN AUX RAISINS,2022-07-26,12.8,1.6
PAIN AUX RAISINS,2022-07-27,11.200000000000001,1.6
PAIN AUX RAISINS,2022-07-28,9.600000000000001,1.6
PAIN AUX RAISINS,2022-07-29,6.4,1.6
PAIN AUX RAISINS,2022-07-30,6.4,1.6
PAIN AUX RAISINS,2022-07-31,22.4,1.6
PAIN AUX RAISINS,2022-08-01,11.200000000000001,1.6
PAIN AUX RAISINS,2022-08-02,9.600000000000001,1.6
PAIN AUX RAISINS,2022-08-03,11.200000000000001,1.6
PAIN AUX RAISINS,2022-08-04,14.4,1.6
PAIN AUX RAISINS,2022-08-05,12.8,1.6
PAIN AUX RAISINS,2022-08-06,17.6,1.6
PAIN AUX RAISINS,2022-08-07,9.600000000000001,1.6
PAIN AUX RAISINS,2022-08-08,16.0,1.6
PAIN AUX RAISINS,2022-08-09,14.4,1.6
PAIN AUX RAISINS,2022-08-10,14.4,1.6
PAIN AUX RAISINS,2022-08-11,17.6,1.6
PAIN AUX RAISINS,2022-08-12,17.6,1.6
PAIN AUX RAISINS,2022-08-13,17.6,1.6
PAIN AUX RAISINS,2022-08-14,25.6,1.6
PAIN AUX RAISINS,2022-08-15,19.200000000000003,1.6
PAIN AUX RAISINS,2022-08-16,14.4,1.6
PAIN AUX RAISINS,2022-08-17,8.0,1.6
PAIN AUX RAISINS,2022-08-18,14.4,1.6
PAIN AUX RAISINS,2022-08-19,11.200000000000001,1.6
PAIN AUX RAISINS,2022-08-20,19.200000000000003,1.6
PAIN AUX RAISINS,2022-08-21,8.0,1.6
PAIN AUX RAISINS,2022-08-22,16.0,1.6
PAIN AUX RAISINS,2022-08-23,4.800000000000001,1.6
PAIN AUX RAISINS,2022-08-24,11.200000000000001,1.6
PAIN AUX RAISINS,2022-08-25,11.200000000000001,1.6
PAIN AUX RAISINS,2022-08-26,9.600000000000001,1.6
PAIN AUX RAISINS,2022-08-27,4.800000000000001,1.6
PAIN AUX RAISINS,2022-08-28,12.8,1.6
PAIN AUX RAISINS,2022-08-29,8.0,1.6
PAIN AUX RAISINS,2022-08-30,4.800000000000001,1.6
PAIN AUX RAISINS,2022-08-31,0.0,1.6
PAIN AUX RAISINS,2022-09-01,0.0,1.6
PAIN AUX RAISINS,2022-09-02,8.0,1.6
PAIN AUX RAISINS,2022-09-03,6.4,1.6
PAIN AUX RAISINS,2022-09-04,9.600000000000001,1.6
PAIN AUX RAISINS,2022-09-05,8.0,1.6
PAIN AUX RAISINS,2022-09-06,4.800000000000001,1.6
PAIN AUX RAISINS,2022-09-07,6.4,1.6
PAIN AUX RAISINS,2022-09-08,4.800000000000001,1.6
PAIN AUX RAISINS,2022-09-09,6.4,1.6
PAIN AUX RAISINS,2022-09-10,8.0,1.6
PAIN AUX RAISINS,2022-09-11,11.200000000000001,1.6
PAIN AUX RAISINS,2022-09-12,6.4,1.6
PAIN AUX RAISINS,2022-09-13,4.800000000000001,1.6
PAIN AUX RAISINS,2022-09-14,4.800000000000001,1.6
PAIN AUX RAISINS,2022-09-15,4.800000000000001,1.6
PAIN AUX RAISINS,2022-09-16,3.2,1.6
PAIN AUX RAISINS,2022-09-17,4.800000000000001,1.6
PAIN AUX RAISINS,2022-09-18,11.200000000000001,1.6
PAIN AUX RAISINS,2022-09-19,0.0,1.6
PAIN AUX RAISINS,2022-09-20,1.6,1.6
PAIN AUX RAISINS,2022-09-21,6.4,1.6
PAIN AUX RAISINS,2022-09-22,6.4,1.6
PAIN AUX RAISINS,2022-09-23,4.800000000000001,1.6
